,No,year,month,day,hour,season,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM
36776,38670,2014,5,31,5,1,15.0,72.0,1008.0,20.0,SE,0.89,0.0,0.0,101.5
36777,38671,2014,5,31,6,1,16.0,73.0,1008.0,21.0,SE,1.78,0.0,0.0,102.0
36778,38672,2014,5,31,7,1,15.0,57.0,1008.0,24.0,cv,0.89,0.0,0.0,113.0
36779,38673,2014,5,31,8,1,14.0,50.0,1009.0,25.0,cv,1.78,0.0,0.0,112.5
36780,38674,2014,5,31,9,1,13.0,44.0,1009.0,26.0,cv,2.67,0.0,0.0,117.75
36781,38675,2014,5,31,10,1,13.0,39.0,1008.0,28.0,NE,1.79,0.0,0.0,127.0
36782,38676,2014,5,31,11,1,14.0,37.0,1008.0,30.0,SE,1.79,0.0,0.0,129.75
36783,38677,2014,5,31,12,1,14.0,33.0,1007.0,32.0,cv,1.79,0.0,0.0,125.25
36784,38678,2014,5,31,13,1,15.0,33.0,1007.0,33.0,SE,1.79,0.0,0.0,128.75
36785,38679,2014,5,31,14,1,16.0,36.0,1006.0,33.0,cv,0.89,0.0,0.0,139.75
36786,38680,2014,5,31,15,1,14.0,31.0,1005.0,33.0,SE,3.13,0.0,0.0,141.25
36787,38681,2014,5,31,16,1,16.0,34.0,1005.0,34.0,SE,6.26,0.0,0.0,135.0
36788,38682,2014,5,31,17,1,17.0,38.0,1005.0,33.0,SE,9.39,0.0,0.0,138.75
36789,38683,2014,5,31,18,1,17.0,40.0,1005.0,32.0,SE,11.18,0.0,0.0,135.5
36790,38684,2014,5,31,19,1,17.0,43.0,1005.0,31.0,SE,12.97,0.0,0.0,138.75
36791,38685,2014,5,31,20,1,18.0,48.0,1005.0,30.0,SE,13.86,0.0,0.0,139.0
36792,38686,2014,5,31,21,1,18.0,48.0,1005.0,30.0,SE,16.99,11.4,11.4,97.5
36793,38687,2014,5,31,22,1,18.0,78.0,1010.0,22.0,SE,30.85,1.9,13.3,74.75
36794,38688,2014,5,31,23,1,18.0,82.0,1009.0,21.0,NW,8.94,0.8,14.1,74.0
36795,38689,2014,6,1,0,2,18.0,78.0,1010.0,22.0,NW,14.75,0.0,0.0,66.25
36796,38690,2014,6,1,1,2,18.0,82.0,1009.0,21.0,cv,0.89,0.0,0.0,55.0
36797,38691,2014,6,1,2,2,18.0,82.0,1008.0,21.0,NW,4.02,0.0,0.0,47.75
36798,38692,2014,6,1,3,2,17.0,77.0,1009.0,21.0,NW,7.15,0.0,0.0,44.0
36799,38693,2014,6,1,4,2,18.0,82.0,1009.0,21.0,NE,1.79,0.0,0.0,43.5
36800,38694,2014,6,1,5,2,17.0,77.0,1008.0,21.0,NW,4.92,0.0,0.0,51.5
36801,38695,2014,6,1,6,2,17.0,73.0,1008.0,22.0,NW,9.84,0.0,0.0,49.0
36802,38696,2014,6,1,7,2,17.0,73.0,1008.0,22.0,NW,14.76,0.0,0.0,37.25
36803,38697,2014,6,1,8,2,16.0,64.0,1007.0,23.0,NW,20.57,0.0,0.0,38.25
36804,38698,2014,6,1,9,2,16.0,50.0,1007.0,27.0,NW,25.49,0.0,0.0,37.75
36805,38699,2014,6,1,10,2,16.0,45.0,1007.0,29.0,NW,28.62,0.0,0.0,30.0
36806,38700,2014,6,1,11,2,15.0,40.0,1007.0,30.0,NW,31.75,0.0,0.0,29.0
36807,38701,2014,6,1,12,2,16.0,40.0,1007.0,31.0,NE,3.13,0.0,0.0,31.0
36808,38702,2014,6,1,13,2,13.0,33.0,1007.0,31.0,NE,4.92,0.0,0.0,33.5
36809,38703,2014,6,1,14,2,14.0,35.0,1006.0,31.0,NE,6.71,0.0,0.0,41.5
36810,38704,2014,6,1,15,2,18.0,57.0,1006.0,27.0,SE,4.92,0.0,0.0,69.25
36811,38705,2014,6,1,16,2,18.0,57.0,1006.0,27.0,SE,9.84,0.0,0.0,73.5
36812,38706,2014,6,1,17,2,18.0,61.0,1007.0,26.0,SE,13.86,4.6,4.6,59.0
36813,38707,2014,6,1,18,2,17.0,77.0,1009.0,21.0,SE,19.67,1.5,6.1,43.0
36814,38708,2014,6,1,19,2,16.0,73.0,1009.0,21.0,SE,21.46,0.3,6.4,52.75
36815,38709,2014,6,1,20,2,17.0,82.0,1011.0,20.0,NW,4.02,0.0,0.0,51.75
36816,38710,2014,6,1,21,2,17.0,88.0,1011.0,19.0,NW,7.15,0.0,0.0,52.75
36817,38711,2014,6,1,22,2,16.0,77.0,1012.0,20.0,NE,3.13,0.0,0.0,51.5
36818,38712,2014,6,1,23,2,15.0,68.0,1012.0,21.0,SE,1.79,0.0,0.0,52.0
36819,38713,2014,6,2,0,2,13.0,60.0,1012.0,21.0,SE,3.58,0.0,0.0,51.75
36820,38714,2014,6,2,1,2,13.0,64.0,1012.0,20.0,cv,0.89,0.0,0.0,48.25
36821,38715,2014,6,2,2,2,13.0,68.0,1012.0,19.0,SE,1.79,0.0,0.0,47.5
36822,38716,2014,6,2,3,2,12.0,63.0,1012.0,19.0,SE,3.58,0.0,0.0,25.75
36823,38717,2014,6,2,4,2,12.0,59.0,1012.0,20.0,SE,5.37,0.0,0.0,17.25
36824,38718,2014,6,2,5,2,13.0,68.0,1012.0,19.0,cv,0.45,0.0,0.0,16.5
36825,38719,2014,6,2,6,2,14.0,72.0,1013.0,19.0,NW,3.13,0.0,0.0,17.0
36826,38720,2014,6,2,7,2,14.0,72.0,1013.0,19.0,NE,1.79,0.0,0.0,17.25
36827,38721,2014,6,2,8,2,14.0,64.0,1013.0,21.0,NW,3.13,0.0,0.0,16.0
36828,38722,2014,6,2,9,2,13.0,60.0,1013.0,21.0,NW,6.26,0.0,0.0,14.5
36829,38723,2014,6,2,10,2,15.0,68.0,1013.0,21.0,NE,1.79,0.0,0.0,20.75
36830,38724,2014,6,2,11,2,14.0,56.0,1012.0,23.0,cv,0.89,0.0,0.0,20.0
36831,38725,2014,6,2,12,2,13.0,44.0,1012.0,26.0,cv,2.68,0.0,0.0,25.75
36832,38726,2014,6,2,13,2,12.0,46.0,1012.0,24.0,NE,1.79,0.0,0.0,27.25
36833,38727,2014,6,2,14,2,11.0,41.0,1011.0,25.0,SE,1.79,0.0,0.0,26.5
36834,38728,2014,6,2,15,2,12.0,44.0,1010.0,25.0,SE,4.92,0.0,0.0,29.5
36835,38729,2014,6,2,16,2,11.0,39.0,1010.0,26.0,cv,0.89,0.0,0.0,29.5
36836,38730,2014,6,2,17,2,11.0,39.0,1009.0,26.0,SE,1.79,0.0,0.0,28.0
36837,38731,2014,6,2,18,2,12.0,41.0,1009.0,26.0,cv,0.89,0.0,0.0,31.5
36838,38732,2014,6,2,19,2,12.0,44.0,1009.0,25.0,SE,3.13,0.0,0.0,33.0
36839,38733,2014,6,2,20,2,12.0,46.0,1010.0,24.0,NW,3.13,0.0,0.0,38.0
36840,38734,2014,6,2,21,2,12.0,46.0,1010.0,24.0,NW,6.26,0.0,0.0,41.5
36841,38735,2014,6,2,22,2,12.0,46.0,1010.0,24.0,NW,10.28,0.0,0.0,43.5
36842,38736,2014,6,2,23,2,13.0,56.0,1010.0,22.0,NW,13.41,0.0,0.0,49.0
36843,38737,2014,6,3,0,2,13.0,56.0,1009.0,22.0,NW,16.54,0.0,0.0,45.5
36844,38738,2014,6,3,1,2,13.0,64.0,1009.0,20.0,NW,19.67,0.0,0.0,48.5
36845,38739,2014,6,3,2,2,13.0,68.0,1008.0,19.0,NW,20.56,0.0,0.0,50.75
36846,38740,2014,6,3,3,2,13.0,77.0,1008.0,17.0,NW,22.35,0.0,0.0,44.5
36847,38741,2014,6,3,4,2,13.0,77.0,1008.0,17.0,NW,26.37,0.0,0.0,35.0
36848,38742,2014,6,3,5,2,13.0,77.0,1008.0,17.0,NE,0.89,0.0,0.0,35.0
36849,38743,2014,6,3,6,2,14.0,68.0,1008.0,20.0,NW,4.02,0.0,0.0,30.75
36850,38744,2014,6,3,7,2,14.0,56.0,1009.0,23.0,NW,7.15,0.0,0.0,26.5
36851,38745,2014,6,3,8,2,13.0,50.0,1009.0,24.0,NW,10.28,0.0,0.0,25.0
36852,38746,2014,6,3,9,2,13.0,41.0,1009.0,27.0,NW,13.41,0.0,0.0,28.25
36853,38747,2014,6,3,10,2,12.0,37.0,1009.0,28.0,NW,15.2,0.0,0.0,32.0
36854,38748,2014,6,3,11,2,12.0,34.0,1008.0,29.0,cv,0.89,0.0,0.0,23.5
36855,38749,2014,6,3,12,2,12.0,33.0,1008.0,30.0,SE,1.79,0.0,0.0,25.75
36856,38750,2014,6,3,13,2,12.0,31.0,1007.0,31.0,SE,4.92,0.0,0.0,28.5
36857,38751,2014,6,3,14,2,12.0,31.0,1006.0,31.0,SE,8.05,0.0,0.0,33.5
36858,38752,2014,6,3,15,2,12.0,29.0,1006.0,32.0,SE,12.07,0.0,0.0,43.0
36859,38753,2014,6,3,16,2,12.0,29.0,1006.0,32.0,SE,16.09,0.0,0.0,44.0
36860,38754,2014,6,3,17,2,13.0,33.0,1006.0,31.0,SE,20.11,0.0,0.0,49.5
36861,38755,2014,6,3,18,2,12.0,33.0,1006.0,30.0,SE,23.24,0.0,0.0,52.0
36862,38756,2014,6,3,19,2,13.0,39.0,1006.0,28.0,SE,26.37,0.0,0.0,43.5
36863,38757,2014,6,3,20,2,13.0,39.0,1007.0,28.0,SE,28.16,0.0,0.0,42.75
36864,38758,2014,6,3,21,2,13.0,41.0,1007.0,27.0,SE,29.95,0.0,0.0,53.25
36865,38759,2014,6,3,22,2,14.0,47.0,1008.0,26.0,SE,34.87,0.0,0.0,54.25
36866,38760,2014,6,3,23,2,14.0,53.0,1008.0,24.0,SE,38.0,0.0,0.0,45.5
36867,38761,2014,6,4,0,2,14.0,56.0,1008.0,23.0,SE,39.79,0.0,0.0,48.0
36868,38762,2014,6,4,1,2,15.0,68.0,1008.0,21.0,NE,1.79,0.0,0.0,54.75
36869,38763,2014,6,4,2,2,15.0,68.0,1008.0,21.0,NE,2.68,0.0,0.0,63.25
36870,38764,2014,6,4,3,2,15.0,72.0,1008.0,20.0,NE,3.57,0.0,0.0,71.0
36871,38765,2014,6,4,4,2,16.0,77.0,1007.0,20.0,NE,4.46,0.0,0.0,80.75
36872,38766,2014,6,4,5,2,16.0,82.0,1007.0,19.0,cv,0.89,0.0,0.0,84.0
36873,38767,2014,6,4,6,2,17.0,82.0,1007.0,20.0,cv,1.78,0.0,0.0,91.25
36874,38768,2014,6,4,7,2,17.0,64.0,1008.0,24.0,cv,2.67,0.0,0.0,87.5
36875,38769,2014,6,4,8,2,16.0,57.0,1007.0,25.0,cv,3.56,0.0,0.0,87.0
36876,38770,2014,6,4,9,2,15.0,50.0,1007.0,26.0,cv,4.45,0.0,0.0,73.75
36877,38771,2014,6,4,10,2,14.0,44.0,1007.0,27.0,SE,3.13,0.0,0.0,60.75
36878,38772,2014,6,4,11,2,14.0,42.0,1007.0,28.0,SE,6.26,0.0,0.0,55.75
36879,38773,2014,6,4,12,2,14.0,39.0,1006.0,29.0,cv,1.79,0.0,0.0,37.75
36880,38774,2014,6,4,13,2,13.0,37.0,1005.0,29.0,SE,3.13,0.0,0.0,42.0
36881,38775,2014,6,4,14,2,13.0,33.0,1005.0,31.0,SE,6.26,0.0,0.0,46.75
36882,38776,2014,6,4,15,2,13.0,35.0,1004.0,30.0,SE,9.39,0.0,0.0,49.0
36883,38777,2014,6,4,16,2,13.0,35.0,1004.0,30.0,SE,13.41,0.0,0.0,45.75
36884,38778,2014,6,4,17,2,14.0,39.0,1004.0,29.0,SE,17.43,0.0,0.0,47.25
36885,38779,2014,6,4,18,2,14.0,39.0,1004.0,29.0,SE,22.35,0.0,0.0,46.75
36886,38780,2014,6,4,19,2,14.0,42.0,1004.0,28.0,SE,26.37,0.0,0.0,50.0
36887,38781,2014,6,4,20,2,15.0,47.0,1004.0,27.0,SE,29.5,0.0,0.0,50.0
36888,38782,2014,6,4,21,2,14.0,44.0,1005.0,27.0,SE,31.29,0.0,0.0,50.75
36889,38783,2014,6,4,22,2,14.0,44.0,1005.0,27.0,NW,1.79,0.0,0.0,54.25
36890,38784,2014,6,4,23,2,15.0,47.0,1005.0,27.0,SE,3.13,0.0,0.0,56.0
36891,38785,2014,6,5,0,2,15.0,50.0,1005.0,26.0,NW,1.79,0.0,0.0,64.0
36892,38786,2014,6,5,1,2,16.0,60.0,1005.0,24.0,SE,1.79,0.0,0.0,68.5
36893,38787,2014,6,5,2,2,17.0,68.0,1005.0,23.0,SE,4.92,0.0,0.0,79.75
36894,38788,2014,6,5,3,2,16.0,68.0,1005.0,22.0,SE,6.71,0.0,0.0,83.0
36895,38789,2014,6,5,4,2,16.0,73.0,1005.0,21.0,SE,8.5,0.0,0.0,82.5
36896,38790,2014,6,5,5,2,16.0,77.0,1006.0,20.0,NE,0.89,0.0,0.0,88.0
36897,38791,2014,6,5,6,2,17.0,77.0,1006.0,21.0,cv,0.89,0.0,0.0,99.0
36898,38792,2014,6,5,7,2,17.0,73.0,1006.0,22.0,SE,1.79,0.0,0.0,100.33333333333333
36899,38793,2014,6,5,8,2,17.0,61.0,1006.0,25.0,cv,0.89,0.0,0.0,93.5
36900,38794,2014,6,5,9,2,17.0,54.0,1006.0,27.0,NE,1.79,0.0,0.0,82.25
36901,38795,2014,6,5,10,2,16.0,45.0,1006.0,29.0,cv,0.89,0.0,0.0,62.75
36902,38796,2014,6,5,11,2,16.0,42.0,1005.0,30.0,cv,2.68,0.0,0.0,50.75
36903,38797,2014,6,5,12,2,15.0,37.0,1005.0,31.0,NW,3.13,0.0,0.0,45.25
36904,38798,2014,6,5,13,2,14.0,31.0,1004.0,33.0,cv,1.79,0.0,0.0,44.25
36905,38799,2014,6,5,14,2,13.0,28.0,1003.0,34.0,NW,3.13,0.0,0.0,39.5
36906,38800,2014,6,5,15,2,13.0,28.0,1003.0,34.0,SE,3.13,0.0,0.0,44.25
36907,38801,2014,6,5,16,2,13.0,29.0,1002.0,33.0,SE,4.92,0.0,0.0,51.25
36908,38802,2014,6,5,17,2,13.0,28.0,1002.0,34.0,cv,0.89,0.0,0.0,57.0
36909,38803,2014,6,5,18,2,14.0,31.0,1002.0,33.0,SE,4.02,0.0,0.0,50.5
36910,38804,2014,6,5,19,2,14.0,35.0,1002.0,31.0,SE,8.04,0.0,0.0,59.0
36911,38805,2014,6,5,20,2,15.0,37.0,1002.0,31.0,SE,11.17,0.0,0.0,59.25
36912,38806,2014,6,5,21,2,14.0,37.0,1003.0,30.0,SE,14.3,0.0,0.0,65.75
36913,38807,2014,6,5,22,2,15.0,40.0,1003.0,30.0,SE,18.32,0.0,0.0,79.0
36914,38808,2014,6,5,23,2,16.0,54.0,1003.0,26.0,SE,20.11,0.0,0.0,83.66666666666667
36915,38809,2014,6,6,0,2,16.0,50.0,1003.0,27.0,SE,23.24,0.0,0.0,85.75
36916,38810,2014,6,6,1,2,19.0,69.0,1004.0,25.0,SE,27.26,0.0,0.0,102.75
36917,38811,2014,6,6,2,2,19.0,73.0,1004.0,24.0,SE,29.05,0.0,0.0,106.0
36918,38812,2014,6,6,3,2,17.0,68.0,1004.0,23.0,SE,32.18,0.0,0.0,108.5
36919,38813,2014,6,6,4,2,17.0,73.0,1004.0,22.0,cv,0.89,0.0,0.0,92.0
36920,38814,2014,6,6,5,2,17.0,73.0,1005.0,22.0,SE,1.79,0.0,0.0,81.5
36921,38815,2014,6,6,6,2,17.0,73.0,1005.0,22.0,cv,0.89,0.0,0.0,82.5
36922,38816,2014,6,6,7,2,17.0,68.0,1004.0,23.0,SE,1.79,0.0,0.0,95.25
36923,38817,2014,6,6,8,2,18.0,65.0,1004.0,25.0,SE,3.58,0.0,0.0,102.25
36924,38818,2014,6,6,9,2,18.0,61.0,1004.0,26.0,SE,6.71,0.0,0.0,108.75
36925,38819,2014,6,6,10,2,18.0,61.0,1004.0,26.0,SE,9.84,0.0,0.0,110.0
36926,38820,2014,6,6,11,2,18.0,57.0,1004.0,27.0,cv,0.89,0.3,0.3,103.5
36927,38821,2014,6,6,12,2,16.0,68.0,1005.0,22.0,NW,11.18,9.3,9.6,12.5
36928,38822,2014,6,6,13,2,18.0,93.0,1005.0,19.0,NW,16.99,3.3,12.9,6.0
36929,38823,2014,6,6,14,2,17.0,88.0,1005.0,19.0,NW,24.14,2.5,15.4,5.0
36930,38824,2014,6,6,15,2,17.0,88.0,1005.0,19.0,NW,29.06,0.0,0.0,5.5
36931,38825,2014,6,6,16,2,16.0,88.0,1004.0,18.0,NE,4.92,0.8,0.8,4.75
36932,38826,2014,6,6,17,2,16.0,88.0,1005.0,18.0,NW,5.81,0.2,1.0,6.0
36933,38827,2014,6,6,18,2,16.0,88.0,1005.0,18.0,NE,3.13,0.0,0.0,7.5
36934,38828,2014,6,6,19,2,15.0,82.0,1005.0,18.0,NE,7.15,0.0,0.0,9.25
36935,38829,2014,6,6,20,2,14.0,77.0,1005.0,18.0,NW,3.13,0.0,0.0,9.5
36936,38830,2014,6,6,21,2,14.0,77.0,1005.0,18.0,NE,3.13,0.0,0.0,10.5
36937,38831,2014,6,6,22,2,14.0,82.0,1005.0,17.0,NW,1.79,0.0,0.0,13.75
36938,38832,2014,6,6,23,2,14.0,87.0,1005.0,16.0,NW,4.92,0.0,0.0,18.0
36939,38833,2014,6,7,0,2,14.0,87.0,1005.0,16.0,cv,0.89,0.0,0.0,21.25
36940,38834,2014,6,7,1,2,14.0,93.0,1005.0,15.0,cv,1.78,0.0,0.0,18.5
36941,38835,2014,6,7,2,2,13.0,77.0,1005.0,17.0,NE,1.79,0.0,0.0,17.5
36942,38836,2014,6,7,3,2,12.0,82.0,1005.0,15.0,NW,1.79,0.0,0.0,11.25
36943,38837,2014,6,7,4,2,11.0,67.0,1005.0,17.0,NE,3.13,0.0,0.0,10.75
36944,38838,2014,6,7,5,2,11.0,76.0,1005.0,15.0,NW,1.79,0.0,0.0,7.75
36945,38839,2014,6,7,6,2,12.0,67.0,1005.0,18.0,NW,4.92,0.0,0.0,7.25
36946,38840,2014,6,7,7,2,12.0,59.0,1005.0,20.0,NW,10.73,0.0,0.0,6.0
36947,38841,2014,6,7,8,2,11.0,49.0,1006.0,22.0,NW,15.65,0.0,0.0,5.25
36948,38842,2014,6,7,9,2,10.0,41.0,1006.0,24.0,NW,22.8,0.0,0.0,4.75
36949,38843,2014,6,7,10,2,10.0,36.0,1005.0,26.0,NW,28.61,0.0,0.0,3.5
36950,38844,2014,6,7,11,2,9.0,34.0,1005.0,26.0,NW,33.53,0.0,0.0,3.75
36951,38845,2014,6,7,12,2,9.0,32.0,1005.0,27.0,NW,38.45,0.0,0.0,4.0
36952,38846,2014,6,7,13,2,9.0,30.0,1004.0,28.0,NW,41.58,0.0,0.0,4.25
36953,38847,2014,6,7,14,2,8.0,26.0,1003.0,29.0,NW,46.5,0.0,0.0,4.5
36954,38848,2014,6,7,15,2,9.0,28.0,1002.0,29.0,NW,51.42,0.0,0.0,5.25
36955,38849,2014,6,7,16,2,8.0,25.0,1001.0,30.0,NW,54.55,0.0,0.0,4.25
36956,38850,2014,6,7,17,2,10.0,30.0,1001.0,29.0,NE,3.13,0.0,0.0,19.25
36957,38851,2014,6,7,18,2,10.0,32.0,1002.0,28.0,SE,4.02,0.0,0.0,7.75
36958,38852,2014,6,7,19,2,11.0,39.0,1002.0,26.0,SE,5.81,0.0,0.0,13.5
36959,38853,2014,6,7,20,2,11.0,43.0,1002.0,24.0,SE,7.6,0.0,0.0,21.25
36960,38854,2014,6,7,21,2,14.0,64.0,1003.0,21.0,SE,9.39,0.0,0.0,22.5
36961,38855,2014,6,7,22,2,13.0,60.0,1003.0,21.0,SE,11.18,0.0,0.0,31.75
36962,38856,2014,6,7,23,2,13.0,68.0,1003.0,19.0,cv,0.89,0.0,0.0,33.666666666666664
36963,38857,2014,6,8,0,2,15.0,77.0,1003.0,19.0,cv,1.78,0.0,0.0,48.25
36964,38858,2014,6,8,1,2,14.0,77.0,1003.0,18.0,NE,1.79,0.0,0.0,49.5
36965,38859,2014,6,8,2,2,13.0,72.0,1003.0,18.0,cv,0.89,0.0,0.0,35.25
36966,38860,2014,6,8,3,2,13.0,77.0,1003.0,17.0,cv,1.78,0.0,0.0,21.75
36967,38861,2014,6,8,4,2,13.0,77.0,1003.0,17.0,cv,2.67,0.0,0.0,24.0
36968,38862,2014,6,8,5,2,14.0,82.0,1003.0,17.0,NW,1.79,0.0,0.0,19.75
36969,38863,2014,6,8,6,2,13.0,72.0,1003.0,18.0,NW,3.58,0.0,0.0,19.0
36970,38864,2014,6,8,7,2,14.0,72.0,1003.0,19.0,NW,6.71,0.0,0.0,20.0
36971,38865,2014,6,8,8,2,14.0,64.0,1003.0,21.0,NE,1.79,0.0,0.0,33.75
36972,38866,2014,6,8,9,2,13.0,53.0,1003.0,23.0,cv,0.89,0.0,0.0,55.25
36973,38867,2014,6,8,10,2,14.0,50.0,1002.0,25.0,NE,1.79,0.0,0.0,63.5
36974,38868,2014,6,8,11,2,14.0,44.0,1002.0,27.0,cv,1.79,0.0,0.0,55.75
36975,38869,2014,6,8,12,2,13.0,39.0,1001.0,28.0,SE,1.79,0.0,0.0,48.5
36976,38870,2014,6,8,13,2,12.0,33.0,1000.0,30.0,SE,4.92,0.0,0.0,53.25
36977,38871,2014,6,8,14,2,11.0,30.0,999.0,30.0,cv,1.79,3.5,3.5,44.75
36978,38872,2014,6,8,15,2,14.0,72.0,1002.0,19.0,NW,4.92,0.7,4.2,8.25
36979,38873,2014,6,8,16,2,14.0,68.0,1002.0,20.0,SE,3.13,0.0,0.0,12.25
36980,38874,2014,6,8,17,2,14.0,64.0,1002.0,21.0,SE,4.02,0.0,0.0,15.0
36981,38875,2014,6,8,18,2,15.0,64.0,1001.0,22.0,SE,8.94,0.0,0.0,22.5
36982,38876,2014,6,8,19,2,15.0,64.0,1001.0,22.0,SE,12.96,0.0,0.0,27.0
36983,38877,2014,6,8,20,2,15.0,77.0,1002.0,19.0,NE,1.79,0.0,0.0,35.75
36984,38878,2014,6,8,21,2,14.0,72.0,1002.0,19.0,cv,0.89,0.0,0.0,37.5
36985,38879,2014,6,8,22,2,15.0,82.0,1002.0,18.0,cv,1.78,0.0,0.0,33.5
36986,38880,2014,6,8,23,2,14.0,82.0,1002.0,17.0,NW,1.79,0.0,0.0,32.666666666666664
36987,38881,2014,6,9,0,2,14.0,82.0,1002.0,17.0,NW,4.92,0.0,0.0,33.0
36988,38882,2014,6,9,1,2,14.0,87.0,1003.0,16.0,cv,0.89,0.0,0.0,24.666666666666668
36989,38883,2014,6,9,2,2,13.0,87.0,1002.0,15.0,NW,3.13,0.0,0.0,20.0
36990,38884,2014,6,9,3,2,13.0,87.0,1003.0,15.0,cv,0.89,0.0,0.0,18.0
36991,38885,2014,6,9,4,2,14.0,87.0,1004.0,16.0,NE,1.79,0.0,0.0,22.333333333333332
36992,38886,2014,6,9,5,2,13.0,93.0,1004.0,14.0,cv,0.89,0.0,0.0,20.333333333333332
36993,38887,2014,6,9,6,2,15.0,93.0,1005.0,16.0,NW,3.13,0.0,0.0,31.0
36994,38888,2014,6,9,7,2,14.0,72.0,1005.0,19.0,NW,4.92,0.0,0.0,41.666666666666664
36995,38889,2014,6,9,8,2,14.0,60.0,1005.0,22.0,NW,6.71,0.0,0.0,50.0
36996,38890,2014,6,9,9,2,14.0,53.0,1005.0,24.0,cv,0.89,0.0,0.0,49.0
36997,38891,2014,6,9,10,2,13.0,47.0,1005.0,25.0,cv,1.78,0.0,0.0,47.25
36998,38892,2014,6,9,11,2,13.0,44.0,1005.0,26.0,SE,1.79,0.0,0.0,40.75
36999,38893,2014,6,9,12,2,11.0,34.0,1005.0,28.0,NW,1.79,0.0,0.0,34.5
37000,38894,2014,6,9,13,2,10.0,30.0,1004.0,29.0,cv,1.79,0.0,0.0,28.0
37001,38895,2014,6,9,14,2,10.0,28.0,1003.0,30.0,cv,3.58,0.0,0.0,25.25
37002,38896,2014,6,9,15,2,7.0,23.0,1003.0,30.0,SE,3.13,0.0,0.0,39.75
37003,38897,2014,6,9,16,2,9.0,28.0,1003.0,29.0,SE,6.26,0.1,0.1,31.0
37004,38898,2014,6,9,17,2,12.0,39.0,1003.0,27.0,NE,4.02,0.0,0.0,16.5
37005,38899,2014,6,9,18,2,14.0,50.0,1004.0,25.0,NE,8.04,0.0,0.0,28.0
37006,38900,2014,6,9,19,2,13.0,56.0,1005.0,22.0,NE,11.17,0.0,0.0,24.0
37007,38901,2014,6,9,20,2,13.0,56.0,1006.0,22.0,NE,14.3,0.0,0.0,20.75
37008,38902,2014,6,9,21,2,13.0,56.0,1007.0,22.0,NE,17.43,0.0,0.0,27.0
37009,38903,2014,6,9,22,2,14.0,64.0,1008.0,21.0,SE,1.79,0.0,0.0,43.5
37010,38904,2014,6,9,23,2,13.0,60.0,1008.0,21.0,cv,0.89,0.0,0.0,49.25
37011,38905,2014,6,10,0,2,13.0,64.0,1008.0,20.0,SE,1.79,0.0,0.0,55.25
37012,38906,2014,6,10,1,2,14.0,77.0,1008.0,18.0,SE,3.58,0.0,0.0,62.75
37013,38907,2014,6,10,2,2,14.0,72.0,1008.0,19.0,cv,0.89,0.0,0.0,61.25
37014,38908,2014,6,10,3,2,14.0,72.0,1009.0,19.0,SE,1.79,0.0,0.0,57.5
37015,38909,2014,6,10,4,2,14.0,72.0,1008.0,19.0,SE,3.58,0.0,0.0,49.5
37016,38910,2014,6,10,5,2,14.0,77.0,1008.0,18.0,SE,5.37,0.0,0.0,64.25
37017,38911,2014,6,10,6,2,15.0,82.0,1009.0,18.0,NW,1.79,0.0,0.0,69.75
37018,38912,2014,6,10,7,2,16.0,82.0,1009.0,19.0,cv,0.89,0.0,0.0,76.5
37019,38913,2014,6,10,8,2,16.0,77.0,1009.0,20.0,cv,1.78,0.0,0.0,84.0
37020,38914,2014,6,10,9,2,16.0,68.0,1009.0,22.0,cv,2.67,0.0,0.0,92.0
37021,38915,2014,6,10,10,2,16.0,68.0,1009.0,22.0,cv,4.46,0.0,0.0,95.5
37022,38916,2014,6,10,11,2,16.0,57.0,1009.0,25.0,SE,1.79,0.0,0.0,97.75
37023,38917,2014,6,10,12,2,16.0,54.0,1008.0,26.0,SE,5.81,0.0,0.0,92.5
37024,38918,2014,6,10,13,2,16.0,57.0,1008.0,25.0,SE,9.83,0.0,0.0,96.75
37025,38919,2014,6,10,14,2,18.0,73.0,1008.0,23.0,SE,11.62,6.1,6.1,88.25
37026,38920,2014,6,10,15,2,18.0,73.0,1008.0,23.0,cv,1.79,0.1,6.2,44.0
37027,38921,2014,6,10,16,2,17.0,64.0,1008.0,24.0,SE,3.13,0.0,0.0,61.25
37028,38922,2014,6,10,17,2,16.0,64.0,1008.0,23.0,SE,7.15,0.0,0.0,79.5
37029,38923,2014,6,10,18,2,16.0,64.0,1008.0,23.0,SE,10.28,0.0,0.0,88.0
37030,38924,2014,6,10,19,2,16.0,68.0,1008.0,22.0,SE,12.07,0.0,0.0,83.75
37031,38925,2014,6,10,20,2,16.0,73.0,1009.0,21.0,cv,0.89,0.0,0.0,78.75
37032,38926,2014,6,10,21,2,16.0,77.0,1010.0,20.0,SE,1.79,0.0,0.0,81.5
37033,38927,2014,6,10,22,2,17.0,82.0,1010.0,20.0,cv,0.89,0.0,0.0,85.5
37034,38928,2014,6,10,23,2,17.0,88.0,1011.0,19.0,cv,1.78,0.0,0.0,92.0
37035,38929,2014,6,11,0,2,17.0,88.0,1010.0,19.0,SE,0.89,0.0,0.0,91.5
37036,38930,2014,6,11,1,2,17.0,88.0,1010.0,19.0,NE,0.89,0.0,0.0,101.5
37037,38931,2014,6,11,2,2,16.0,88.0,1010.0,18.0,NE,2.68,0.0,0.0,108.0
